"holder_id","household_id","ea_id","rural","pw","saq01","saq02","saq03","saq04","saq05","saq06","pp_saq07","pp_s7q01","pp_s7q02","pp_s7q03","pp_s7q04","pp_s7q05","pp_s7q06","pp_s7q07","pp_s7q08","pp_s7q09","pp_s7q10_a","pp_s7q10_b","pp_s7q11","pp_s7q12","pp_s7q13","pp_s7q14","pp_s7q15","pp_s7q16"
"0720080080507801","07200800805078","07200800805",1,3990.43481445313,7,20,8,8,5,78,1,1,1,,1,,2,5,1,,1,,2,,150,67,80,147
"0720080080509301","07200800805093","07200800805",1,3990.43481445313,7,20,8,8,5,93,1,1,1,,2,2,1,,2,3,1,,1,2,50,21,9,30
"0720080080510801","07200800805108","07200800805",1,3990.43481445313,7,20,8,8,5,108,1,1,1,,1,,1,,1,,1,1,1,7,119,75,44,119
"0720080080512301","07200800805123","07200800805",1,3990.43481445313,7,20,8,8,5,123,1,1,1,,1,,2,1,1,,1,,2,,100,38,39,77
"0720080080513801","07200800805138","07200800805",1,3990.43481445313,7,20,8,8,5,138,1,1,1,,1,,1,,1,,1,,2,,50,15,5,20
"0721010300300401","07210103003004","07210103003",1,1881.1435546875,7,21,1,30,3,4,1,1,1,,2,1,2,2,2,3,1,,2,,11,,4,8
"0721010300301401","07210103003014","07210103003",1,1881.1435546875,7,21,1,30,3,14,1,1,2,3,2,1,2,4,2,3,5,,0,6,,,,
"0721010300301901","07210103003019","07210103003",1,1881.1435546875,7,21,1,30,3,19,1,1,2,3,2,4,2,2,2,1,2,,,6,,,,
"0721010300302901","07210103003029","07210103003",1,1881.1435546875,7,21,1,30,3,29,1,1,1,,2,1,2,2,2,3,3,,,6,9,9,,
"0721010300303401","07210103003034","07210103003",1,1881.1435546875,7,21,1,30,3,34,1,1,1,,2,1,1,,2,3,1,3,2,,62,62,,
"0721010300304901","07210103003049","07210103003",1,1881.1435546875,7,21,1,30,3,49,1,1,1,,2,1,1,,2,3,1,3,2,,78,70,8,
"0721010300306401","07210103003064","07210103003",1,1881.1435546875,7,21,1,30,3,64,1,1,2,3,2,1,2,2,2,3,5,5,,6,,,,
"0721010300307901","07210103003079","07210103003",1,1881.1435546875,7,21,1,30,3,79,1,1,1,,2,1,1,,2,3,1,3,1,2,62,53,8,
"0721010300309401","07210103003094","07210103003",1,1881.1435546875,7,21,1,30,3,94,1,1,2,3,2,2,2,2,2,3,5,,0,6,,,,
"0721010300310901","07210103003109","07210103003",1,1881.1435546875,7,21,1,30,3,109,1,1,1,,2,5,2,2,2,3,3,,0,6,22,19,3,
"0721010300312401","07210103003124","07210103003",1,1881.1435546875,7,21,1,30,3,124,1,1,2,3,2,1,2,2,2,3,5,,0,6,,,,
"0721010300313901","07210103003139","07210103003",1,1881.1435546875,7,21,1,30,3,139,1,1,1,,2,2,2,2,2,3,3,,2,,6,6,,
"0721010620200601","07210106202006","07210106202",1,1442.81896972656,7,21,1,62,2,6,1,1,1,,2,4,2,2,2,1,1,,2,,125,125,,
"0721010620202001","07210106202020","07210106202",1,1442.81896972656,7,21,1,62,2,20,1,1,1,,2,4,2,1,2,1,1,,2,,150,140,50,
"0721010620202701","07210106202027","07210106202",1,1442.81896972656,7,21,1,62,2,27,1,1,1,,2,4,2,2,2,1,1,,1,3,85,70,15,
"0721010620204101","07210106202041","07210106202",1,1442.81896972656,7,21,1,62,2,41,1,1,1,,2,4,2,2,1,,1,,1,2,180,178,,
"0721010620204801","07210106202048","07210106202",1,1442.81896972656,7,21,1,62,2,48,1,1,1,,2,4,2,6,1,,1,,1,2,35,35,,
"0721010620206901","07210106202069","07210106202",1,1442.81896972656,7,21,1,62,2,69,1,1,1,,2,4,2,2,1,,1,,,1,125,100,25,
"0721010620209001","07210106202090","07210106202",1,1442.81896972656,7,21,1,62,2,90,1,1,1,,2,4,2,5,2,3,1,,3,,150,,150,
"0721010620209002","07210106202090","07210106202",1,1442.81896972656,7,21,1,62,2,90,2,1,1,,2,4,2,5,2,3,1,,0,1,200,175,20,
"0721010620211101","07210106202111","07210106202",1,1442.81896972656,7,21,1,62,2,111,1,1,1,,2,4,2,2,2,3,1,,1,2,10,10,,
"0721010620213201","07210106202132","07210106202",1,1442.81896972656,7,21,1,62,2,132,1,1,1,,2,4,2,4,2,1,1,,1,2,2,2,,
"0721010620215301","07210106202153","07210106202",1,1442.81896972656,7,21,1,62,2,153,1,1,1,,2,4,2,6,1,,1,,1,2,220,190,25,
"0721010620217401","07210106202174","07210106202",1,1442.81896972656,7,21,1,62,2,174,1,1,1,,2,4,2,2,2,1,,,,1,3,3,,
"0721010620219501","07210106202195","07210106202",1,1442.81896972656,7,21,1,62,2,195,1,1,2,3,2,4,2,2,2,1,0,,1,2,,,,
"1201010040100201","12010100401002","12010100401",1,299.785583496094,12,1,1,4,1,2,1,1,2,7,2,4,2,2,1,,5,5,0,5,,,,
"1201010040101501","12010100401015","12010100401",1,299.785583496094,12,1,1,4,1,15,1,1,2,7,2,4,2,2,1,,5,5,0,5,,,,
"1201010040102701","12010100401027","12010100401",1,299.785583496094,12,1,1,4,1,27,1,1,2,7,2,4,2,2,1,,5,5,0,5,,,,
"1201010040103701","12010100401037","12010100401",1,299.785583496094,12,1,1,4,1,37,1,1,2,4,2,4,2,1,1,,5,5,0,5,,,,
"1201010040105601","12010100401056","12010100401",1,299.785583496094,12,1,1,4,1,56,1,1,2,4,2,4,2,1,1,,5,5,0,5,,,,
"1201010040105602","12010100401056","12010100401",1,299.785583496094,12,1,1,4,1,56,2,1,2,1,2,4,2,1,1,,5,5,0,5,,,,
"1201010040105603","12010100401056","12010100401",1,299.785583496094,12,1,1,4,1,56,3,1,2,4,2,4,2,1,1,,5,5,0,5,,,,
"1201010040106801","12010100401068","12010100401",1,299.785583496094,12,1,1,4,1,68,1,1,2,7,2,4,2,1,1,,5,5,0,5,,,,
"1201010040108001","12010100401080","12010100401",1,299.785583496094,12,1,1,4,1,80,1,1,2,4,2,4,2,1,1,,5,5,0,5,,,,
"1201010040109101","12010100401091","12010100401",1,299.785583496094,12,1,1,4,1,91,1,1,2,4,2,4,2,1,1,,5,5,0,5,,,,
"1201010040110001","12010100401100","12010100401",1,299.785583496094,12,1,1,4,1,100,1,1,2,7,2,4,2,1,1,,5,5,0,5,,,,
"1201020040100401","12010200401004","12010200401",1,429.802490234375,12,1,2,4,1,4,1,2,2,7,2,5,2,2,2,3,5,,0,6,,,,
"1201020040102301","12010200401023","12010200401",1,429.802490234375,12,1,2,4,1,23,1,2,2,7,2,5,2,1,2,1,5,,1,6,,,,
"1201020040104201","12010200401042","12010200401",1,429.802490234375,12,1,2,4,1,42,1,2,2,7,2,5,2,3,2,2,5,,5,,,,,
"1201020040106001","12010200401060","12010200401",1,429.802490234375,12,1,2,4,1,60,1,2,2,7,2,4,2,2,2,2,5,,1,6,,,,
"1201020040107801","12010200401078","12010200401",1,429.802490234375,12,1,2,4,1,78,1,,,,,,,,,,,,,,,,,
"1201020040109601","12010200401096","12010200401",1,429.802490234375,12,1,2,4,1,96,1,2,2,7,2,2,2,3,2,2,5,,0,6,,,,
"1201020040111401","12010200401114","12010200401",1,429.802490234375,12,1,2,4,1,114,1,2,2,7,2,1,2,3,2,2,5,,12,,,,,
"1201020040113201","12010200401132","12010200401",1,429.802490234375,12,1,2,4,1,132,1,,,,,,,,,,,,,,,,,
"1201020040115001","12010200401150","12010200401",1,429.802490234375,12,1,2,4,1,150,1,,,,,,,,,,,,,,,,,
"1201020040116801","12010200401168","12010200401",1,429.802490234375,12,1,2,4,1,168,1,,,,,,,,,,,,,,,,,
"1201020090100301","12010200901003","12010200901",1,446.178558349609,12,1,2,9,1,3,1,2,2,7,2,4,2,1,2,1,5,,,5,,,,
"1201020090102101","12010200901021","12010200901",1,446.178558349609,12,1,2,9,1,21,1,2,2,7,2,4,2,1,2,1,5,,0,5,,,,
"1201020090103901","12010200901039","12010200901",1,446.178558349609,12,1,2,9,1,39,1,2,2,7,2,4,2,1,2,1,5,,0,5,,,,
"1201020090106401","12010200901064","12010200901",1,446.178558349609,12,1,2,9,1,64,1,2,2,7,2,4,2,1,2,1,5,,0,5,,,,
"1201020090108301","12010200901083","12010200901",1,446.178558349609,12,1,2,9,1,83,1,2,2,7,2,4,2,1,2,1,5,,0,5,,,,
"1201020090110201","12010200901102","12010200901",1,446.178558349609,12,1,2,9,1,102,1,2,2,7,2,1,2,1,2,1,5,,,5,,,,
"1201020090112001","12010200901120","12010200901",1,446.178558349609,12,1,2,9,1,120,1,2,2,7,2,1,2,1,2,1,5,,,5,,,,
"1201020090113801","12010200901138","12010200901",1,446.178558349609,12,1,2,9,1,138,1,2,2,1,2,4,2,1,2,3,5,,0,5,,,,
"1201020090115601","12010200901156","12010200901",1,446.178558349609,12,1,2,9,1,156,1,2,2,7,2,4,2,1,2,1,5,,0,5,,,,
"1201020090117701","12010200901177","12010200901",1,446.178558349609,12,1,2,9,1,177,1,2,2,7,2,4,2,1,2,1,5,,0,5,,,,
"1201030010300101","12010300103001","12010300103",0,955.663024902344,12,1,3,1,3,1,1,,,,,,,,,,,,,,,,,
"1201030010301601","12010300103016","12010300103",0,955.663024902344,12,1,3,1,3,16,1,,,,,,,,,,,,,,,,,
"1201030010303501","12010300103035","12010300103",0,955.663024902344,12,1,3,1,3,35,1,,,,,,,,,,,,,,,,,
"1201030010304601","12010300103046","12010300103",0,955.663024902344,12,1,3,1,3,46,1,,,,,,,,,,,,,,,,,
"1201030010305201","12010300103052","12010300103",0,955.663024902344,12,1,3,1,3,52,1,,,,,,,,,,,,,,,,,
"1201030010305601","12010300103056","12010300103",0,955.663024902344,12,1,3,1,3,56,1,,,,,,,,,,,,,,,,,
"1201030010306101","12010300103061","12010300103",0,955.663024902344,12,1,3,1,3,61,1,,,,,,,,,,,,,,,,,
"1201030010308301","12010300103083","12010300103",0,955.663024902344,12,1,3,1,3,83,1,,,,,,,,,,,,,,,,,
"1201030010310201","12010300103102","12010300103",0,955.663024902344,12,1,3,1,3,102,1,,,,,,,,,,,,,,,,,
"1201030010312001","12010300103120","12010300103",0,955.663024902344,12,1,3,1,3,120,1,,,,,,,,,,,,,,,,,
"1201030010313501","12010300103135","12010300103",0,955.663024902344,12,1,3,1,3,135,1,,,,,,,,,,,,,,,,,
"1201030010314101","12010300103141","12010300103",0,955.663024902344,12,1,3,1,3,141,1,,,,,,,,,,,,,,,,,
"1202010170100101","12020101701001","12020101701",1,750.308349609375,12,2,1,17,1,1,1,1,2,7,2,4,2,1,2,1,5,5,0,5,,,,
"1202010170101301","12020101701013","12020101701",1,750.308349609375,12,2,1,17,1,13,1,1,2,7,2,4,2,1,2,1,5,5,0,5,0,0,0,0
"1202010170101901","12020101701019","12020101701",1,750.308349609375,12,2,1,17,1,19,1,1,2,7,2,4,2,1,2,1,5,5,0,5,0,0,0,0
"1202010170103101","12020101701031","12020101701",1,750.308349609375,12,2,1,17,1,31,1,1,2,7,2,4,2,1,2,1,5,5,0,5,0,0,0,0
"1202010170103701","12020101701037","12020101701",1,750.308349609375,12,2,1,17,1,37,1,1,2,7,2,4,2,1,2,1,5,5,0,5,0,0,0,0
"1202010170104301","12020101701043","12020101701",1,296.174346923828,12,2,1,17,1,43,1,,,,,,2,1,2,1,,1,0,,,,,
"1202010170105401","12020101701054","12020101701",1,750.308349609375,12,2,1,17,1,54,1,1,2,7,2,4,2,1,2,1,5,5,0,5,0,0,0,0
"1202010170106001","12020101701060","12020101701",1,750.308349609375,12,2,1,17,1,60,1,,,,,,2,1,2,3,,,,,,,,
"1202030040100301","12020300401003","12020300401",1,521.462524414063,12,2,3,4,1,3,1,2,2,4,2,4,2,1,2,1,5,,0,5,,,,
"1202030040101101","12020300401011","12020300401",1,521.462524414063,12,2,3,4,1,11,1,2,2,4,2,4,2,1,2,1,5,,0,5,,,,
"1202030040101501","12020300401015","12020300401",1,521.462524414063,12,2,3,4,1,15,1,2,2,5,2,4,2,1,2,1,5,,0,5,,,,
"1202030040102301","12020300401023","12020300401",1,521.462524414063,12,2,3,4,1,23,1,2,2,4,2,4,2,1,2,1,5,,0,5,,,,
"1202030040102701","12020300401027","12020300401",1,521.462524414063,12,2,3,4,1,27,1,2,2,4,2,4,2,1,2,1,5,,0,5,,,,
"1202030040103901","12020300401039","12020300401",1,521.462524414063,12,2,3,4,1,39,1,2,2,4,2,4,2,1,2,1,5,,0,5,,,,
"1202030040105101","12020300401051","12020300401",1,521.462524414063,12,2,3,4,1,51,1,2,2,4,2,4,2,1,2,1,5,,0,5,0,0,0,0
"1202030040106301","12020300401063","12020300401",1,521.462524414063,12,2,3,4,1,63,1,2,2,4,2,4,2,1,2,1,5,,0,5,,,,
"1202030040107501","12020300401075","12020300401",1,521.462524414063,12,2,3,4,1,75,1,2,2,4,2,4,2,1,2,1,5,,0,5,,,,
"1202030040108701","12020300401087","12020300401",1,521.462524414063,12,2,3,4,1,87,1,2,2,4,2,4,2,1,2,1,5,,0,5,,,,
"1202030040109901","12020300401099","12020300401",1,521.462524414063,12,2,3,4,1,99,1,2,2,4,2,4,2,1,2,1,5,,0,5,,,,
"1202030040111101","12020300401111","12020300401",1,521.462524414063,12,2,3,4,1,111,1,2,2,4,2,4,2,1,2,1,5,,0,5,,,,
"1203010010700301","12030100107003","12030100107",1,413.965576171875,12,3,1,1,7,3,1,2,2,5,2,4,2,1,2,2,5,,0,5,,,,
"1203010010702101","12030100107021","12030100107",1,413.965576171875,12,3,1,1,7,21,1,2,2,5,2,4,2,1,2,2,5,,,5,,,,
"1203010010703901","12030100107039","12030100107",1,413.965576171875,12,3,1,1,7,39,1,2,2,5,2,4,2,1,2,2,5,,0,5,0,,,
"1203010010705801","12030100107058","12030100107",1,413.965576171875,12,3,1,1,7,58,1,2,2,5,2,4,2,1,2,2,5,,0,5,0,,,
"1203010010707701","12030100107077","12030100107",1,413.965576171875,12,3,1,1,7,77,1,2,2,4,2,4,2,2,1,,5,,0,5,0,,,
"1203010010709601","12030100107096","12030100107",1,413.965576171875,12,3,1,1,7,96,1,2,2,5,2,4,2,1,2,2,5,,0,5,0,,,
"1203010010712001","12030100107120","12030100107",1,413.965576171875,12,3,1,1,7,120,1,2,2,5,2,4,2,1,2,2,5,,0,5,0,,,
"1203010010714301","12030100107143","12030100107",1,413.965576171875,12,3,1,1,7,143,1,2,2,5,2,4,2,1,2,2,5,,0,5,0,,,
"1203010010717601","12030100107176","12030100107",1,413.965576171875,12,3,1,1,7,176,1,2,2,5,2,4,2,1,2,2,5,,0,5,0,,,
"1203010010720001","12030100107200","12030100107",1,413.965576171875,12,3,1,1,7,200,1,2,2,5,2,4,2,3,2,2,5,,0,5,0,,,
"1203010070400901","12030100704009","12030100704",1,492.551208496094,12,3,1,7,4,9,1,2,2,2,2,5,2,2,2,2,5,,0,5,,,,
"1203010070401701","12030100704017","12030100704",1,492.551208496094,12,3,1,7,4,17,1,2,2,2,2,4,2,3,2,2,5,,0,5,,,,
"1203010070403001","12030100704030","12030100704",1,492.551208496094,12,3,1,7,4,30,1,2,2,3,2,4,2,3,2,2,5,,0,5,,,,
"1203010070403801","12030100704038","12030100704",1,492.551208496094,12,3,1,7,4,38,1,2,2,2,2,3,2,4,2,2,5,,,5,,,,
"1203010070405401","12030100704054","12030100704",1,492.551208496094,12,3,1,7,4,54,1,2,2,2,2,4,2,3,2,2,5,,0,5,,,,
"1203010070406201","12030100704062","12030100704",1,492.551208496094,12,3,1,7,4,62,1,2,2,4,2,4,2,3,2,3,5,,0,5,,,,
"1203010070407901","12030100704079","12030100704",1,492.551208496094,12,3,1,7,4,79,1,2,2,3,2,3,2,3,2,2,5,,0,5,,,,
"1203010070408801","12030100704088","12030100704",1,492.551208496094,12,3,1,7,4,88,1,2,2,3,2,4,2,2,2,3,5,,0,5,,,,
"1203010070411101","12030100704111","12030100704",1,492.551208496094,12,3,1,7,4,111,1,2,2,3,2,5,2,3,2,2,5,,0,5,,,,
"1203010070412201","12030100704122","12030100704",1,492.551208496094,12,3,1,7,4,122,1,2,2,3,2,4,2,3,2,3,5,,0,5,,,,
"1203020100200701","12030201002007","12030201002",1,694.113220214844,12,3,2,10,2,7,1,2,2,4,2,4,2,1,2,2,5,,0,5,0,,,
"1203020100201901","12030201002019","12030201002",1,694.113220214844,12,3,2,10,2,19,1,2,2,1,2,4,2,1,2,2,5,,0,5,0,,,
"1203020100203301","12030201002033","12030201002",1,694.113220214844,12,3,2,10,2,33,1,2,2,1,2,1,2,1,2,2,5,,0,5,0,,,
"1203020100204601","12030201002046","12030201002",1,694.113220214844,12,3,2,10,2,46,1,2,2,4,2,1,2,1,2,2,5,,0,5,0,,,
"1203020100205801","12030201002058","12030201002",1,694.113220214844,12,3,2,10,2,58,1,2,2,1,2,4,2,1,2,2,5,,0,5,0,,,
"1203020100207001","12030201002070","12030201002",1,694.113220214844,12,3,2,10,2,70,1,2,2,1,2,4,2,1,2,2,5,,0,5,0,,,
"1203020100208301","12030201002083","12030201002",1,694.113220214844,12,3,2,10,2,83,1,2,2,1,2,4,2,1,2,2,5,,0,5,0,,,
"1203020100209501","12030201002095","12030201002",1,694.113220214844,12,3,2,10,2,95,1,2,2,1,2,1,2,1,2,2,5,,0,5,0,,,
"1203020100210801","12030201002108","12030201002",1,694.113220214844,12,3,2,10,2,108,1,2,2,1,2,1,2,1,2,2,5,,0,5,0,,,
"1203020100212001","12030201002120","12030201002",1,694.113220214844,12,3,2,10,2,120,1,2,2,1,2,4,2,1,2,2,5,,0,5,0,,,
"1203024030100201","12030240301002","12030240301",1,400.396087646484,12,3,2,403,1,2,1,2,2,1,2,1,2,1,2,2,5,,0,5,,,,
"1203024030102201","12030240301022","12030240301",1,400.396087646484,12,3,2,403,1,22,1,2,2,1,2,3,2,1,2,2,5,,0,5,,,,
"1203024030104201","12030240301042","12030240301",1,400.396087646484,12,3,2,403,1,42,1,2,2,1,2,5,2,1,2,2,5,,0,5,,,,
"1203024030106701","12030240301067","12030240301",1,400.396087646484,12,3,2,403,1,67,1,2,2,5,2,3,2,1,2,2,5,,0,5,,,,
"1203024030108901","12030240301089","12030240301",1,400.396087646484,12,3,2,403,1,89,1,2,2,1,2,2,2,1,2,2,5,,0,5,,,,
"1203024030111001","12030240301110","12030240301",1,400.396087646484,12,3,2,403,1,110,1,2,2,1,2,3,2,1,2,2,5,,0,5,,,,
"1203024030113901","12030240301139","12030240301",1,400.396087646484,12,3,2,403,1,139,1,2,2,5,2,4,2,1,2,2,5,,0,5,,,,
"1203024030116201","12030240301162","12030240301",1,400.396087646484,12,3,2,403,1,162,1,2,2,1,2,3,2,1,2,2,5,,0,5,,,,
"1203024030118101","12030240301181","12030240301",1,400.396087646484,12,3,2,403,1,181,1,2,2,3,2,4,2,2,2,2,5,,0,1,,,,
"1203024030120001","12030240301200","12030240301",1,400.396087646484,12,3,2,403,1,200,1,2,2,1,2,3,2,1,2,2,5,,0,5,,,,
"1204010160200201","12040101602002","12040101602",1,111.507171630859,12,4,1,16,2,2,1,2,2,7,2,4,2,1,2,1,5,5,0,7,,,,
"1204010160201601","12040101602016","12040101602",1,111.507171630859,12,4,1,16,2,16,1,2,2,7,2,4,2,1,2,1,5,5,0,5,0,,,
"1204010160202301","12040101602023","12040101602",1,111.507171630859,12,4,1,16,2,23,1,2,2,7,2,4,2,1,2,1,5,5,0,5,,,,
"1204010160203701","12040101602037","12040101602",1,111.507171630859,12,4,1,16,2,37,1,2,2,7,2,4,2,1,2,1,5,5,0,5,,,,
"1204010160204401","12040101602044","12040101602",1,111.507171630859,12,4,1,16,2,44,1,2,2,7,2,4,2,1,2,1,5,5,0,5,,,,
"1204010160206501","12040101602065","12040101602",1,111.507171630859,12,4,1,16,2,65,1,2,2,7,2,4,2,1,2,1,5,5,0,5,,,,
"1204010160208601","12040101602086","12040101602",1,111.507171630859,12,4,1,16,2,86,1,2,2,7,2,4,2,1,2,1,5,5,0,5,,,,
"1204010160210701","12040101602107","12040101602",1,111.507171630859,12,4,1,16,2,107,1,2,2,7,2,4,2,1,2,1,5,5,0,5,0,,,
"1204010160212801","12040101602128","12040101602",1,111.507171630859,12,4,1,16,2,128,1,2,2,7,2,4,2,1,2,1,5,5,0,5,0,,,
"1204010160214901","12040101602149","12040101602",1,111.507171630859,12,4,1,16,2,149,1,2,2,7,2,4,2,1,2,1,5,5,0,5,0,0,,
"1204010160217001","12040101602170","12040101602",1,111.507171630859,12,4,1,16,2,170,1,2,2,7,2,4,2,1,2,1,5,5,0,5,0,0,,
"1204010160219101","12040101602191","12040101602",1,111.507171630859,12,4,1,16,2,191,1,2,2,7,2,4,2,1,2,1,5,5,0,5,0,,,
"1301010010200401","13010100102004","13010100102",1,183.610702514648,13,1,1,1,2,4,1,2,1,,1,,2,1,2,2,3,,0,5,75,,75,
"1301010010202201","13010100102022","13010100102",1,183.610702514648,13,1,1,1,2,22,1,1,1,,1,,2,1,2,2,3,,0,5,75,25,50,
"1301010010204001","13010100102040","13010100102",1,183.610702514648,13,1,1,1,2,40,1,2,1,,1,,2,1,2,2,3,,0,5,200,,200,
"1301010010205901","13010100102059","13010100102",1,183.610702514648,13,1,1,1,2,59,1,1,1,,1,,2,1,2,2,3,,0,5,50,,50,
"1301010010207801","13010100102078","13010100102",1,183.610702514648,13,1,1,1,2,78,1,2,1,,1,,2,1,1,,3,,0,5,50,,50,
"1301010010209601","13010100102096","13010100102",1,183.610702514648,13,1,1,1,2,96,1,1,1,,1,,2,1,1,,3,,0,5,75,,75,
"1301010010211401","13010100102114","13010100102",1,183.610702514648,13,1,1,1,2,114,1,1,1,,1,,2,1,2,2,3,,0,5,50,,50,
"1301010010213201","13010100102132","13010100102",1,183.610702514648,13,1,1,1,2,132,1,1,1,,1,,2,1,2,2,3,,0,5,200,100,100,
"1301010010215001","13010100102150","13010100102",1,183.610702514648,13,1,1,1,2,150,1,2,1,,1,,2,1,2,2,3,,0,5,200,100,100,
"1301010010216801","13010100102168","13010100102",1,183.610702514648,13,1,1,1,2,168,1,1,1,,1,,2,1,2,2,3,,0,5,200,50,150,
"1301010030300401","13010100303004","13010100303",1,174.768615722656,13,1,1,3,3,4,1,2,1,,2,6,2,3,2,2,3,,0,5,10,,10,10
"1301010030303201","13010100303032","13010100303",1,174.768615722656,13,1,1,3,3,32,1,2,2,2,2,2,2,2,2,5,5,,0,5,,,,
"1301010030305601","13010100303056","13010100303",1,174.768615722656,13,1,1,3,3,56,1,1,1,,1,,2,3,1,,1,,0,6,62,12,50,62
"1301010030308001","13010100303080","13010100303",1,174.768615722656,13,1,1,3,3,80,1,2,1,,2,3,2,3,1,,3,,0,6,200,50,150,200
"1301010030310401","13010100303104","13010100303",1,174.768615722656,13,1,1,3,3,104,1,2,2,3,2,2,2,2,2,2,3,,0,5,,,,
"1301010030312801","13010100303128","13010100303",1,174.768615722656,13,1,1,3,3,128,1,2,1,,2,6,2,3,2,2,3,,0,5,25,10,15,25
"1301010030317701","13010100303177","13010100303",1,174.768615722656,13,1,1,3,3,177,1,2,1,,2,6,2,3,1,,3,,0,7,35,25,10,35
"1301010030320201","13010100303202","13010100303",1,174.768615722656,13,1,1,3,3,202,1,1,2,2,2,2,2,3,1,,5,,0,1,,,,
"1301010040500201","13010100405002","13010100405",1,172.23193359375,13,1,1,4,5,2,1,1,1,,2,6,2,3,2,2,1,,0,5,50,,50,
"1301010040502001","13010100405020","13010100405",1,172.23193359375,13,1,1,4,5,20,1,2,1,,2,3,2,3,2,2,3,,1,5,100,50,50,
"1301010040503801","13010100405038","13010100405",1,172.23193359375,13,1,1,4,5,38,1,1,1,,1,,2,3,2,2,3,,0,,10,4,6,
"1301010040505601","13010100405056","13010100405",1,172.23193359375,13,1,1,4,5,56,1,1,1,,2,6,2,3,2,2,3,,0,,200,100,100,
"1301010040507401","13010100405074","13010100405",1,172.23193359375,13,1,1,4,5,74,1,1,1,,2,6,2,3,2,2,3,,0,5,20,,20,
"1301010040509201","13010100405092","13010100405",1,172.23193359375,13,1,1,4,5,92,1,2,1,,2,6,2,3,2,2,3,,0,5,25,,25,
"1301010040512901","13010100405129","13010100405",1,172.23193359375,13,1,1,4,5,129,1,1,1,,2,6,2,3,2,2,2,,0,5,200,100,100,
"1301010040514701","13010100405147","13010100405",1,172.23193359375,13,1,1,4,5,147,1,2,1,,2,6,2,3,2,2,3,,0,5,150,50,100,
"1301010040516501","13010100405165","13010100405",1,172.23193359375,13,1,1,4,5,165,1,2,1,,1,,2,3,1,,2,,0,5,50,,50,
"1301010060100301","13010100601003","13010100601",1,154.507659912109,13,1,1,6,1,3,1,2,1,,2,6,2,1,2,2,3,,0,5,50,,50,
"1301010060102101","13010100601021","13010100601",1,154.507659912109,13,1,1,6,1,21,1,2,2,2,2,5,2,1,2,2,3,,0,5,,,,
"1301010060104001","13010100601040","13010100601",1,154.507659912109,13,1,1,6,1,40,1,2,2,2,2,4,2,1,1,,3,,0,5,,,,
"1301010060105801","13010100601058","13010100601",1,154.507659912109,13,1,1,6,1,58,1,2,1,,1,,2,3,1,,3,,,5,100,50,50,100
"1301010060107801","13010100601078","13010100601",1,154.507659912109,13,1,1,6,1,78,1,2,1,,1,,2,1,1,,3,,0,5,50,25,25,50
"1301010060111501","13010100601115","13010100601",1,154.507659912109,13,1,1,6,1,115,1,2,1,,1,,2,1,1,,3,,0,5,50,,50,150
"1301010060113301","13010100601133","13010100601",1,154.507659912109,13,1,1,6,1,133,1,2,2,3,2,1,2,1,2,2,3,,0,5,,,,
"1301010060115101","13010100601151","13010100601",1,154.507659912109,13,1,1,6,1,151,1,2,2,3,2,2,2,1,1,,3,,0,5,,,,
"1301010060116901","13010100601169","13010100601",1,154.507659912109,13,1,1,6,1,169,1,2,1,,1,,2,6,2,2,3,,0,5,80,30,50,80
"1301010070400601","13010100704006","13010100704",1,208.215362548828,13,1,1,7,4,6,1,2,2,3,2,1,2,3,2,2,5,,0,5,,,,
"1301010070402501","13010100704025","13010100704",1,208.215362548828,13,1,1,7,4,25,1,2,2,7,2,1,2,3,2,2,5,,0,5,,,,
"1301010070404401","13010100704044","13010100704",1,208.215362548828,13,1,1,7,4,44,1,2,2,3,2,1,2,3,2,1,5,,1,2,,,,
"1301010070407201","13010100704072","13010100704",1,208.215362548828,13,1,1,7,4,72,1,2,1,,1,,2,6,2,2,3,,0,5,,,50,
"1301010070409101","13010100704091","13010100704",1,208.215362548828,13,1,1,7,4,91,1,2,1,,2,6,2,6,1,,3,,1,2,,,14,
"1301010070410901","13010100704109","13010100704",1,208.215362548828,13,1,1,7,4,109,1,2,2,3,2,2,2,3,1,,5,,0,6,,,,
"1301010070412701","13010100704127","13010100704",1,208.215362548828,13,1,1,7,4,127,1,2,2,3,2,1,2,2,2,2,5,,0,6,,,,
"1301010070414501","13010100704145","13010100704",1,208.215362548828,13,1,1,7,4,145,1,2,2,3,2,1,2,2,2,2,5,,1,2,,,,
"1301010070416301","13010100704163","13010100704",1,208.215362548828,13,1,1,7,4,163,1,2,1,,1,,1,,1,,3,,1,5,,,14,
"1301010070418101","13010100704181","13010100704",1,208.215362548828,13,1,1,7,4,181,1,2,2,7,2,6,2,6,2,5,5,,0,,,,,
"1301010090500201","13010100905002","13010100905",1,276.488067626953,13,1,1,9,5,2,1,1,2,4,2,6,2,3,2,2,5,5,4,,,,,
"1301010090501801","13010100905018","13010100905",1,276.488067626953,13,1,1,9,5,18,1,1,1,,2,2,2,3,2,2,3,3,1,6,6,3,3,6
"1301010090503301","13010100905033","13010100905",1,276.488067626953,13,1,1,9,5,33,1,1,2,2,2,4,2,4,2,2,5,5,1,6,,,,
