holder_id,household_id,household_id2,ea_id,ea_id2,rural,pw2,saq01,saq02,saq03,saq04,saq05,saq06,pp_saq07,pp_s7q01,pp_s7q02,pp_s7q03,pp_s7q03_other,pp_s7q04,pp_s7q05,pp_s7q05_other,pp_s7q06,pp_s7q07,pp_s7q07_other,pp_s7q08,pp_s7q09,pp_s7q09_other,pp_s7q10_a,pp_s7q10_a_other,pp_s7q10_b,pp_s7q11,pp_s7q12,pp_s7q12_other,pp_s7q13,pp_s7q14,pp_s7q15,pp_s7q16a,pp_s7q16b,pp_s7q17,pp_s7q18_a,pp_s7q18_b,pp_s7q19,pp_s7q20_a,pp_s7q20_b,pp_s7q20_c,pp_s7q21,pp_s7q22,pp_s7q23_a,pp_s7q23_b,hh_saq01,hh_saq02,hh_saq03,hh_saq04,hh_saq05,hh_saq06,hh_saq07,hh_saq08
0301010020406101,03010100204061,030101088800204061,03010100204,030101088800204,Rural,740.4749755859375,Amhara,1,1,2,4,61,1,No,No,Ignorance,,No,Ignorance,,No,Unable to Pay the Loan,,No,Ignorance,,Never Used Fertilizer,,,0,Other (Specify),USING BORROWED OXEN,0,0,0,0,0,No,,,,,,,1,,,,Amhara,1,1,8,88,2,4,61
0301010020407701,03010100204077,030101088800204077,03010100204,030101088800204,Rural,7552.8447265625,Amhara,1,1,2,4,77,1,No,No,Lack of Money,,No,Other Specify,Ignorance,Yes,,,No,Other Specify,I don't need the advisory services,Never Used Fertilizer,,,,,,0,0,0,0,0,No,,,,,,,,,,,Amhara,1,1,8,88,2,4,77
0301010020411401,03010100204114,030101088800204114,03010100204,030101088800204,Rural,7552.8447265625,Amhara,1,1,2,4,114,1,Yes,No,Ignorance,,No,Ignorance,,No,Inadequate Service Provided,,No,Ignorance,,Governement Organization,,,1,By Pairing Mine with Someone's Ox,,0,0,0,0,0,Yes,Megabit,2005,1,Terracing,Stone terracing,,1,1,yegulbet akem manes,be ersha zuriya bzu ewkna yelem,Amhara,1,1,8,88,2,4,114
0301010020413201,03010100204132,030101088800204132,03010100204,030101088800204,Rural,7552.8447265625,Amhara,1,1,2,4,132,1,Yes,Yes,,,Yes,,,No,Inadequate Service Provided,,Yes,,,Governement Organization,,,2,,,40,17,23,17,23,Yes,Miaziya,2005,8,Road construction,,,1,,yegulbet akem bemanes,yersha ewkna yelachewm,Amhara,1,1,8,88,2,4,132
0301010020415001,03010100204150,030101088800204150,03010100204,030101088800204,Rural,7552.8447265625,Amhara,1,1,2,4,150,1,Yes,Yes,,,Yes,,,No,Inadequate Service Provided,,Yes,,,Governement Organization,,,2,,,30,15,15,15,15,Yes,Tir,2005,2,Stone terracing,Terracing,,1,1,akem slelelachew,kebahl akuaya,Amhara,1,1,8,88,2,4,150
0301010020416801,03010100204168,030101088800204168,03010100204,030101088800204,Rural,7552.8447265625,Amhara,1,1,2,4,168,1,Yes,Yes,,,Yes,,,No,Unable to Pay the Loan,,Yes,,,Governement Organization,,,0,Other (Specify),They Contiribute Labor and others give Oxen,10,0,10,0,10,Yes,Megabit,2005,1,Others,,,1,1,gulbet slelele,yersha sra ewkna slelele,Amhara,1,1,8,88,2,4,168
0301040090100601,03010400901006,030104088800901006,03010400901,030104088800901,Rural,6499.7548828125,Amhara,1,4,9,1,6,1,No,No,Lack of Money,,No,Lack of Adequate Crop Field,,No,Unable to Pay the Loan,,Yes,,,Never Used Fertilizer,,,1,By Pairing Mine with Other Animal,,0,0,0,0,0,No,,,,,,,1,1,,,Amhara,1,4,8,88,9,1,6
0301040090101401,03010400901014,030104088800901014,03010400901,030104088800901,Rural,6499.7548828125,Amhara,1,4,9,1,14,1,No,No,Other Specify,DOUBT ON USEFULNESS,No,Other Specify,Because the service is not avaliable,No,Inadequate Service Provided,,No,Ignorance,,Never Used Fertilizer,,,0,Digging,,0,0,0,0,0,Yes,Yekatit,2005,30,Conservation activities,Stone terracing,,1,1,yeakem manes,kebahel,Amhara,1,4,8,88,9,1,14
0301040090103001,03010400901030,030104088800901030,03010400901,030104088800901,Rural,6499.7548828125,Amhara,1,4,9,1,30,1,Yes,No,High Price,,No,Ignorance,,No,Unable to Pay the Loan,,No,Inadequate Services Provided,,Never Used Fertilizer,,,0,By Renting Ox,,0,0,0,0,0,Yes,Megabit,2005,60,Terracing,Conservation activities,Stone terracing,1,1,yeakem etret,kebahel,Amhara,1,4,8,88,9,1,30
0301040090105401,03010400901054,030104088800901054,03010400901,030104088800901,Rural,6499.7548828125,Amhara,1,4,9,1,54,1,Yes,No,Other Specify,DOUBT ON USEFULNESS,No,Lack of Adequate Crop Field,,No,Unable to Pay the Loan,,Yes,,,Never Used Fertilizer,,,0,Using Borrowed Oxen,,0,0,0,0,0,Yes,Yekatit,2005,60,Terracing,,,1,1,akemslelelachew,tkat slemidersbachew,Amhara,1,4,8,88,9,1,54
0301040090107801,03010400901078,030104088800901078,03010400901,030104088800901,Rural,6499.7548828125,Amhara,1,4,9,1,78,1,Yes,No,Ignorance,,No,Skeptical of the Outcome,,No,Non-Availability of the Service,,Yes,,,Never Used Fertilizer,,,0,Using Borrowed Oxen,,0,0,0,0,0,Yes,Yekatit,2006,60,Terracing,Stone terracing,,1,1,yebota rket slalew,yeastesaseb dekamanet,Amhara,1,4,8,88,9,1,78
0301040090110201,03010400901102,030104088800901102,03010400901,030104088800901,Rural,6499.7548828125,Amhara,1,4,9,1,102,1,Yes,No,High Price,,No,Ignorance,,No,Unable to Pay the Loan,,Yes,,,Never Used Fertilizer,,,2,,,0,0,0,0,0,Yes,Yekatit,2005,60,Terracing,Conservation activities,Stone terracing,1,1,yeakem manes,yemedefer huneta,Amhara,1,4,8,88,9,1,102
0301040090112601,03010400901126,030104088800901126,03010400901,030104088800901,Rural,6499.7548828125,Amhara,1,4,9,1,126,1,Yes,No,High Price,,No,Skeptical of the Outcome,,No,Unable to Pay the Loan,,Yes,,,Never Used Fertilizer,,,1,By Pairing Mine with Other Animal,,0,0,0,0,0,Yes,Yekatit,2005,60,Terracing,Stone terracing,,1,1,yebota rket,yeastesaseb chiger,Amhara,1,4,8,88,9,1,126
0301040090115001,03010400901150,030104088800901150,03010400901,030104088800901,Rural,6499.7548828125,Amhara,1,4,9,1,150,1,No,No,High Price,,No,Lack of Adequate Crop Field,,No,Unable to Pay the Loan,,No,Inadequate Services Provided,,Never Used Fertilizer,,,1,By Pairing Mine with Someone's Ox,,0,0,0,0,0,Yes,Yekatit,2005,60,Terracing,Conservation activities,Stone terracing,3,3,,,Amhara,1,4,8,88,9,1,150
0301040090117401,03010400901174,030104088800901174,03010400901,030104088800901,Rural,6499.7548828125,Amhara,1,4,9,1,174,1,Yes,No,High Price,,No,Skeptical of the Outcome,,No,Unable to Pay the Loan,,No,Inadequate Services Provided,,Never Used Fertilizer,,,1,By Pairing Mine with Other Animal,,0,0,0,0,0,Yes,Megabit,2005,60,Terracing,Conservation activities,Stone terracing,1,1,akem manes,yeastesaseb chiger,Amhara,1,4,8,88,9,1,174
0301040090119901,03010400901199,030104088800901199,03010400901,030104088800901,Rural,6499.7548828125,Amhara,1,4,9,1,199,1,Yes,Yes,,,Yes,,,No,Unable to Pay the Loan,,Yes,,,Governement Organization,,,1,By Pairing Mine with Other Animal,,50,0,50,0,50,Yes,Yekatit,2005,60,Terracing,,,1,1,akem slelelew,erket slalew,Amhara,1,4,8,88,9,1,199
0301040090122301,03010400901223,030104088800901223,03010400901,030104088800901,Rural,6499.7548828125,Amhara,1,4,9,1,223,1,Yes,No,High Price,,No,Lack of Money,,No,Unable to Pay the Loan,,No,Ignorance,,Never Used Fertilizer,,,1,By Pairing Mine with Other Animal,,0,0,0,0,0,Yes,Yekatit,2005,60,Terracing,Conservation activities,Stone terracing,1,1,akem slelelachew,kebahel antar,Amhara,1,4,8,88,9,1,223
0301080070100503,03010800701005,030108088800701005,03010800701,030108088800701,Rural,8444.6591796875,Amhara,1,8,7,1,5,3,No,No,Lack of Money,,No,Ignorance,,No,Unable to Pay the Loan,,Yes,,,Never Used Fertilizer,,,0,Other (Specify),USING BORROWED OXEN,0,0,0,0,0,No,,,,,,,3,,,,Amhara,1,8,8,88,7,1,5
0301080070100501,03010800701005,030108088800701005,03010800701,030108088800701,Rural,8444.6591796875,Amhara,1,8,7,1,5,1,Yes,No,Other Specify,DOUBT ON USEFULNESS,No,Ignorance,,No,Does Not Yield Any Results,,Yes,,,Never Used Fertilizer,,,1,By Pairing Mine with Someone's Ox,,0,0,0,0,0,Yes,Yekatit,2005,32,Terracing,Preparing water harvesting  pits,Stone terracing,1,1,yebet wset sra slemibezabat,mengedu ruk bemehonu,Amhara,1,8,8,88,7,1,5
0301080070102001,03010800701020,030108088800701020,03010800701,030108088800701,Rural,8444.6591796875,Amhara,1,8,7,1,20,1,Yes,No,Lack of Money,,No,Lack of Money,,Yes,,,Yes,,,Never Used Fertilizer,,,1,By Pairing Mine with Someone's Ox,,0,0,0,0,0,Yes,Yekatit,2005,18,Preparing water harvesting  pits,Stone terracing,,1,1,gnzabe bzum slelelat ena sraslamibeza,mengedu ruk slehone,Amhara,1,8,8,88,7,1,20
0301080070103501,03010800701035,030108088800701035,03010800701,030108088800701,Rural,8444.6591796875,Amhara,1,8,7,1,35,1,Yes,Yes,,,Yes,,,Yes,,,Yes,,,Merchants,,,0,By Renting Ox,,1400,8000,6000,8000,6000,Yes,Yekatit,2005,26,Terracing,Preparing water harvesting  pits,Stone terracing,1,1,bzum ewketu slelelachew,yebet wst sra slemibezabachew,Amhara,1,8,8,88,7,1,35
0301080070105001,03010800701050,030108088800701050,03010800701,030108088800701,Rural,8444.6591796875,Amhara,1,8,7,1,50,1,Yes,Yes,,,Yes,,,Yes,,,Yes,,,Merchants,,,1,By Pairing Mine with Someone's Ox,,35,18,17,18,17,Yes,Yekatit,2005,5,Terracing,Preparing water harvesting  pits,Stone terracing,,1,geneyaw ruk slehone,yebet srs slemibezabachew,Amhara,1,8,8,88,7,1,50
0301080070106501,03010800701065,030108088800701065,03010800701,030108088800701,Rural,8444.6591796875,Amhara,1,8,7,1,65,1,Yes,No,Other Specify,DOUBT ON USEFULNESS,No,Lack of Adequate Crop Field,,No,Unable to Pay the Loan,,Yes,,,Never Used Fertilizer,,,2,,,0,0,0,0,0,No,,,,,,,1,7,yebet west sra,ljinetyalachew setochi temari slehonu,Amhara,1,8,8,88,7,1,65
0301080070108002,03010800701080,030108088800701080,03010800701,030108088800701,Rural,8444.6591796875,Amhara,1,8,7,1,80,2,Yes,Yes,,,Yes,,,No,Unable to Pay the Loan,,Yes,,,Governement Organization,,,0,Using Borrowed Oxen,,50,25,25,25,25,No,,,,,,,5,5,yebet sra slemibeza,lemd slelelachew,Amhara,1,8,8,88,7,1,80
0301080070109501,03010800701095,030108088800701095,03010800701,030108088800701,Rural,8444.6591796875,Amhara,1,8,7,1,95,1,Yes,Yes,,,Yes,,,Yes,,,Yes,,,Governement Organization,,,1,By Pairing Mine with Someone's Ox,,50,25,25,25,25,Yes,Yekatit,2005,32,Terracing,Preparing water harvesting  pits,Stone terracing,1,1,lmdu bzum slelelachew,yebetwst sra slemibezabachew,Amhara,1,8,8,88,7,1,95
0301080070111001,03010800701110,030108088800701110,03010800701,030108088800701,Rural,8444.6591796875,Amhara,1,8,7,1,110,1,Yes,Yes,,,Yes,,,Yes,,,Yes,,,Governement Organization,,Private Organization,2,,,149,75,75,7200,7200,Yes,Yekatit,2005,10,Terracing,Preparing water harvesting  pits,Stone terracing,1,,bzum gnzabe selelele,yebetwst sra slemibezabachew,Amhara,1,8,8,88,7,1,110
0301080070112501,03010800701125,030108088800701125,03010800701,030108088800701,Rural,8444.6591796875,Amhara,1,8,7,1,125,1,Yes,Yes,,,Yes,,,Yes,,,Yes,,,Governement Organization,,,2,,,157,79,79,79,79,Yes,Yekatit,2005,28,Terracing,Preparing water harvesting  pits,Stone terracing,1,2,akem slelelachew,betelemdo,Amhara,1,8,8,88,7,1,125
0301080070114001,03010800701140,030108088800701140,03010800701,030108088800701,Rural,8444.6591796875,Amhara,1,8,7,1,140,1,Yes,Yes,,,Yes,,,Yes,,,Yes,,,Governement Organization,,,2,,,150,7500,7500,7500,7500,No,,,,,,,1,1,yebet wst sra slemibeza,akem slemiynsachew,Amhara,1,8,8,88,7,1,140
0301090011209301,,030109020100112093,,030109020100112,Large town (urban),4253.87744140625,Amhara,1,9,1,12,93,1,Yes,Yes,,,Yes,,,No,Unable to Pay the Loan,,Yes,,,Governement Organization,,,1,By Pairing Mine with Other Animal,,0,0,0,0,0,No,,,,,,,1,1,ewket manes,,Amhara,1,9,2,1,1,12,93
0301090011213301,,030109020100112133,,030109020100112,Large town (urban),4253.87744140625,Amhara,1,9,1,12,133,1,Yes,No,Lack of Money,,No,Lack of Money,,Yes,,,Yes,,,Never Used Fertilizer,,,0,Using Borrowed Oxen,,0,0,0,0,0,Yes,Yekatit,2006,2,Stone terracing,Terracing,Terracing,1,1,yewket manes,,Amhara,1,9,2,1,1,12,133
0301100180600201,03011001806002,030110088801806002,03011001806,030110088801806,Rural,6669.26904296875,Amhara,1,10,18,6,2,1,Yes,No,Lack of Money,,Yes,,,No,Unable to Pay the Loan,,Yes,,,Never Used Fertilizer,,,0,By Renting Ox,,0,0,0,0,0,Yes,Tir,2005,10,Terracing,Trenches,,1,1,,,Amhara,1,10,8,88,18,6,2
0301100180602101,03011001806021,030110088801806021,03011001806,030110088801806,Rural,6669.26904296875,Amhara,1,10,18,6,21,1,No,No,Lack of Money,,No,Other Specify,Ignorance,No,Unable to Pay the Loan,,Yes,,,Never Used Fertilizer,,,0,Other (Specify),I Don't have farm land/ I haven't caltivated,0,0,0,0,0,No,,,,,,,,,,,Amhara,1,10,8,88,18,6,21
0301100180604001,03011001806040,030110088801806040,03011001806,030110088801806,Rural,6669.26904296875,Amhara,1,10,18,6,40,1,Yes,Yes,,,Yes,,,Yes,,,Yes,,,Governement Organization,,,1,By Pairing Mine with Someone's Ox,,25,12,13,12,13,Yes,Tir,2005,38,Terracing,Trenches,,1,1,yeakem etret,,Amhara,1,10,8,88,18,6,40
0301100180605901,03011001806059,030110088801806059,03011001806,030110088801806,Rural,6669.26904296875,Amhara,1,10,18,6,59,1,Yes,No,Lack of Money,,Yes,,,Yes,,,Yes,,,Never Used Fertilizer,,,1,By Pairing Mine with Someone's Ox,,0,0,0,0,0,Yes,Tir,2005,40,Terracing,Trenches,,1,1,yeakem etret,hisab alemechal,Amhara,1,10,8,88,18,6,59
0301100180606901,03011001806069,030110088801806069,03011001806,030110088801806,Rural,2288.474609375,Amhara,1,10,18,6,69,1,Yes,No,Lack of Money,,No,Lack of Money,,No,Unable to Pay the Loan,,Yes,,,Never Used Fertilizer,,,0,Using Borrowed Oxen,,0,0,0,0,0,Yes,Tir,2005,2,Terracing,Trenches,,1,1,,,Amhara,1,10,8,88,18,6,69
0301100180607901,03011001806079,030110088801806079,03011001806,030110088801806,Rural,6669.26904296875,Amhara,1,10,18,6,79,1,Yes,Yes,,,Yes,,,Yes,,,Yes,,,Governement Organization,,,1,By Pairing Mine with Someone's Ox,,50,25,25,25,25,Yes,Tir,2005,30,Terracing,Trenches,,1,2,,,Amhara,1,10,8,88,18,6,79
0301100180609801,03011001806098,030110088801806098,03011001806,030110088801806,Rural,6669.26904296875,Amhara,1,10,18,6,98,1,Yes,Yes,,,Yes,,,No,Unable to Pay the Loan,,Yes,,,Governement Organization,,,1,By Pairing Mine with Someone's Ox,,25,12,13,12,13,Yes,Tir,2005,40,Terracing,Trenches,,1,1,kimestu gare yatefata,,Amhara,1,10,8,88,18,6,98
0301100180611701,03011001806117,030110088801806117,03011001806,030110088801806,Rural,6669.26904296875,Amhara,1,10,18,6,117,1,Yes,Yes,,,Yes,,,No,Inadequate Service Provided,,Yes,,,Governement Organization,,,1,By Pairing Mine with Someone's Ox,,50,25,25,25,25,Yes,Tir,2005,35,Terracing,Trenches,,1,1,yeakem etret,yebahel tethino,Amhara,1,10,8,88,18,6,117
0301100180613601,03011001806136,030110088801806136,03011001806,030110088801806,Rural,6669.26904296875,Amhara,1,10,18,6,136,1,No,No,Lack of Money,,No,Lack of Money,,No,Unable to Pay the Loan,,Yes,,,Never Used Fertilizer,,,0,By Renting Ox,,0,0,0,0,0,Yes,Tir,2005,40,Terracing,Trenches,,1,1,,,Amhara,1,10,8,88,18,6,136
0301100180615301,03011001806153,030110088801806153,03011001806,030110088801806,Rural,2288.474609375,Amhara,1,10,18,6,153,1,No,No,Lack of Money,,No,Other Specify,Ignorance,No,Unable to Pay the Loan,,Yes,,,Never Used Fertilizer,,,0,Other (Specify),I Don't have farm land/ I haven't caltivated,0,0,0,0,0,No,,,,,,,,1,,,Amhara,1,10,8,88,18,6,153
0301100180615701,03011001806157,030110088801806157,03011001806,030110088801806,Rural,6669.26904296875,Amhara,1,10,18,6,157,1,Yes,Yes,,,Yes,,,Yes,,,Yes,,,Governement Organization,,,1,By Pairing Mine with Someone's Ox,,50,25,25,25,25,Yes,Tir,2005,38,Terracing,Trenches,,1,1,yeakem etret,yenahel tetno,Amhara,1,10,8,88,18,6,157
0301100180617701,03011001806177,030110088801806177,03011001806,030110088801806,Rural,6669.26904296875,Amhara,1,10,18,6,177,1,Yes,No,Lack of Money,,Yes,,,Yes,,,Yes,,,Never Used Fertilizer,,,0,By Renting Ox,,0,0,0,0,0,Yes,Tir,2005,40,Terracing,Trenches,,1,1,hisabe almchale,akeme selelgei,Amhara,1,10,8,88,18,6,177
0301110010206201,03011100102062,030111088800102062,03011100102,030111088800102,Small town (urban),2932.7470703125,Amhara,1,11,1,2,62,1,Yes,No,Lack of Money,,No,Other Specify,Ignorance,No,Unable to Pay the Loan,,Yes,,,Never Used Fertilizer,,,0,,,0,0,0,0,0,Yes,Hamle,2005,3,Sewerage construction,,,1,,,,Amhara,1,11,8,88,1,2,62
0301110010215701,03011100102157,030111088800102157,03011100102,030111088800102,Small town (urban),2932.7470703125,Amhara,1,11,1,2,157,1,No,Yes,,,No,Other Specify,Ignorance,No,Unable to Pay the Loan,,Yes,,,Governement Organization,,,0,,,0,0,0,0,0,No,,,,,,,0,0,,,Amhara,1,11,8,88,1,2,157
0301110010219501,03011100102195,030111088800102195,03011100102,030111088800102,Small town (urban),2932.7470703125,Amhara,1,11,1,2,195,1,No,Yes,,,Yes,,,No,Unable to Pay the Loan,,Yes,,,Merchants,,,0,Other (Specify),USING BORROWED OXEN,16,8,8,8,8,No,,,,,,,1,1,yebet wst sra slemibeza,,Amhara,1,11,8,88,1,2,195
0301110010221401,03011100102214,030111088800102214,03011100102,030111088800102,Small town (urban),2932.7470703125,Amhara,1,11,1,2,214,1,Yes,Yes,,,No,Other Specify,Ignorance,No,Unable to Pay the Loan,,Yes,,,Governement Organization,,,0,,,0,0,0,0,0,Yes,Hamle,2005,4,Tree planting,Sewerage construction,,1,1,,,Amhara,1,11,8,88,1,2,214
0301120020300301,03011200203003,030112088800203003,03011200203,030112088800203,Rural,7616.70654296875,Amhara,1,12,2,3,3,1,Yes,No,Lack of Credit Service,,No,Lack of Money,,No,Inadequate Service Provided,,Yes,,,Never Used Fertilizer,,,5,,,0,0,0,0,0,No,,,,,,,1,1,yabate sera selebeza,,Amhara,1,12,8,88,2,3,3
0301120020301101,03011200203011,030112088800203011,03011200203,030112088800203,Rural,7616.70654296875,Amhara,1,12,2,3,11,1,Yes,No,Non-Availablity of Supply,,No,Skeptical of the Outcome,,No,Inadequate Service Provided,,No,Inadequate Services Provided,,Never Used Fertilizer,,,2,,,0,0,0,0,0,No,,,,,,,1,1,,,Amhara,1,12,8,88,2,3,11
0301120020301501,03011200203015,030112088800203015,03011200203,030112088800203,Rural,7616.70654296875,Amhara,1,12,2,3,15,1,Yes,No,Lack of Money,,No,Lack of Money,,No,Unable to Pay the Loan,,No,Inadequate Services Provided,,Never Used Fertilizer,,,2,,,0,0,0,0,0,No,,,,,,,1,,yebet sra slemibeza,,Amhara,1,12,8,88,2,3,15
0301120020302301,03011200203023,030112088800203023,03011200203,030112088800203,Rural,7616.70654296875,Amhara,1,12,2,3,23,1,Yes,No,Lack of Money,,No,Lack of Money,,No,Unable to Pay the Loan,,Yes,,,Never Used Fertilizer,,,1,Using Borrowed Oxen,,0,0,0,0,0,No,,,,,,,2,,,,Amhara,1,12,8,88,2,3,23
0301120020302701,03011200203027,030112088800203027,03011200203,030112088800203,Rural,7616.70654296875,Amhara,1,12,2,3,27,1,Yes,No,High Price,,No,Lack of Money,,No,Non-Availability of the Service,,Yes,,,Governement Organization,,,2,,,0,0,0,0,0,No,,,,,,,1,1,lesatoche erekete selalewe,,Amhara,1,12,8,88,2,3,27
0301120020303901,03011200203039,030112088800203039,03011200203,030112088800203,Rural,7616.70654296875,Amhara,1,12,2,3,39,1,Yes,No,Lack of Money,,No,Lack of Money,,No,Unable to Pay the Loan,,Yes,,,Never Used Fertilizer,,,0,Using Borrowed Oxen,,0,0,0,0,0,No,,,,,,,1,,yebet sra slemibeza,,Amhara,1,12,8,88,2,3,39
0301120020305101,03011200203051,030112088800203051,03011200203,030112088800203,Rural,7616.70654296875,Amhara,1,12,2,3,51,1,Yes,No,Lack of Money,,No,Lack of Money,,No,Unable to Pay the Loan,,Yes,,,Never Used Fertilizer,,,5,,,0,0,0,0,0,No,,,,,,,1,,,,Amhara,1,12,8,88,2,3,51
0301120020308701,03011200203087,030112088800203087,03011200203,030112088800203,Rural,7616.70654296875,Amhara,1,12,2,3,87,1,Yes,No,Non-Availablity of Supply,,No,Lack of Adequate Crop Field,,No,Inadequate Service Provided,,No,Inadequate Services Provided,,Never Used Fertilizer,,,6,,,0,0,0,0,0,Yes,Miaziya,2005,7,Terracing,,,1,,,,Amhara,1,12,8,88,2,3,87
0301120020309901,03011200203099,030112088800203099,03011200203,030112088800203,Rural,7616.70654296875,Amhara,1,12,2,3,99,1,Yes,No,Lack of Money,,No,Lack of Money,,No,Inadequate Service Provided,,Yes,,,Never Used Fertilizer,,,0,Using Borrowed Oxen,,0,0,0,0,0,Yes,Yekatit,2005,2,Terracing,,,1,,,,Amhara,1,12,8,88,2,3,99
0301120020311101,03011200203111,030112088800203111,03011200203,030112088800203,Rural,7616.70654296875,Amhara,1,12,2,3,111,1,Yes,No,Non-Availablity of Supply,,No,Non-Availability of the Program,,No,Inadequate Service Provided,,Yes,,,Never Used Fertilizer,,,2,,,0,0,0,0,0,No,,,,,,,1,,,,Amhara,1,12,8,88,2,3,111
0301140081600801,03011400816008,030114088800816008,03011400816,030114088800816,Rural,9650.255859375,Amhara,1,14,8,16,8,1,Yes,No,Skeptical of the Outcome,,No,Skeptical of the Outcome,,No,Unable to Pay the Loan,,Yes,,,Never Used Fertilizer,,,4,,,0,0,0,0,0,No,,,,,,,1,2,megzat slemaychilu,,Amhara,1,14,8,88,8,16,8
0301140081602301,03011400816023,030114088800816023,03011400816,030114088800816,Rural,9650.255859375,Amhara,1,14,8,16,23,1,Yes,No,Skeptical of the Outcome,,No,Ignorance,,No,Unable to Pay the Loan,,No,Does Not Yield Any Results,,Never Used Fertilizer,,,2,,,0,0,0,0,0,No,,,,,,,1,1,yebetsea slemibeza,,Amhara,1,14,8,88,8,16,23
